package,authors,description,url,msc,verified
Many Argument Relations,"Woronowicz, Edmund",,http://fm.mizar.org/1990-1/pdf1-4/margrel1.pdf,08A02,True
Interpretation and Satisfiability in the First Order Logic,"Woronowicz, Edmund",,http://fm.mizar.org/1990-1/pdf1-4/valuat_1.pdf,03B10,True
Probability,"Nędzusiak, Andrzej",,http://fm.mizar.org/1990-1/pdf1-4/prob_2.pdf,60A05,True
Translations in Affine Planes,"Oryszczyszyn, Henryk and Prażmowski, Krzysztof",,http://fm.mizar.org/1990-1/pdf1-4/translac.pdf,,False
Introduction to Probability,"Popiołek, Jan",,http://fm.mizar.org/1990-1/pdf1-4/rpr_1.pdf,60A05,True
A Construction of Analytical Projective Space,"Leończuk, Wojciech and Prażmowski, Krzysztof",,http://fm.mizar.org/1990-1/pdf1-4/anproj_1.pdf,51N05,True
Projective Spaces – Part I,"Leończuk, Wojciech and Prażmowski, Krzysztof",,http://fm.mizar.org/1990-1/pdf1-4/anproj_2.pdf,51N15,True
Topological Properties of Subsets in Real Numbers,"Raczkowski, Konrad and Sadowski, Paweł",,http://fm.mizar.org/1990-1/pdf1-4/rcomp_1.pdf,54C30,True
Properties of Real Functions,"Kotowicz, Jarosław",,http://fm.mizar.org/1990-1/pdf1-4/rfunct_2.pdf,26A48,True
Real Function Continuity,"Raczkowski, Konrad and Sadowski, Paweł",,http://fm.mizar.org/1990-1/pdf1-4/fcont_1.pdf,26A15,True
Real Function Uniform Continuity,"Kotowicz, Jarosław and Raczkowski, Konrad",,http://fm.mizar.org/1990-1/pdf1-4/fcont_2.pdf,26A15,True
Real Function Differentiability,"Raczkowski, Konrad and Sadowski, Paweł",,http://fm.mizar.org/1990-1/pdf1-4/fdiff_1.pdf,26A27,True
Average Value Theorems for Real Functions of One Variable,"Kotowicz, Jarosław and Raczkowski, Konrad and Sadowski, Paweł",,http://fm.mizar.org/1990-1/pdf1-4/rolle.pdf,26A24,True
Properties of Fields,"Białas, Józef",,http://fm.mizar.org/1990-1/pdf1-5/realset2.pdf,,False
Filters – Part I,"Bancerek, Grzegorz",,http://fm.mizar.org/1990-1/pdf1-5/filter_0.pdf,54A20,True
Groups,"Trybulec, Wojciech A.",,http://fm.mizar.org/1990-1/pdf1-5/group_1.pdf,20A05,True
The Divisibility of Integers and Integer Relatively Primes,"Kwiatek, Rafał and Zwara, Grzegorz",,http://fm.mizar.org/1990-1/pdf1-5/int_2.pdf,11A51,True
From Loops to Abelian Multiplicative Groups with Zero,"Muzalewski, Michał and Skaba, Wojciech",,http://fm.mizar.org/1990-1/pdf1-5/algstr_1.pdf,,False
Basic Properties of Rational Numbers,"Kondracki, Andrzej",,http://fm.mizar.org/1990-1/pdf1-5/rat_1.pdf,11B05,True
Basis of Real Linear Space,"Trybulec, Wojciech A.",,http://fm.mizar.org/1990-1/pdf1-5/rlvect_3.pdf,15A03,True
Finite Sums of Vectors in Vector Space,"Trybulec, Wojciech A.",,http://fm.mizar.org/1990-1/pdf1-5/vectsp_3.pdf,15A03,True
Subgroup and Cosets of Subgroups,"Trybulec, Wojciech A.",,http://fm.mizar.org/1990-1/pdf1-5/group_2.pdf,20E07,True
Subspaces and Cosets of Subspaces in Vector Space,"Trybulec, Wojciech A.",,http://fm.mizar.org/1990-1/pdf1-5/vectsp_4.pdf,54B05,True
Operations on Subspaces in Vector Space,"Trybulec, Wojciech A.",,http://fm.mizar.org/1990-1/pdf1-5/vectsp_5.pdf,54B05,True
Linear Combinations in Vector Space,"Trybulec, Wojciech A.",,http://fm.mizar.org/1990-1/pdf1-5/vectsp_6.pdf,15A04,True
Basis of Vector Space,"Trybulec, Wojciech A.",,http://fm.mizar.org/1990-1/pdf1-5/vectsp_7.pdf,15A03,True
Factorial and Newton coefficients,"Kwiatek, Rafał",,http://fm.mizar.org/1990-1/pdf1-5/newton.pdf,05A10,True
Analytical Metric Affine Spaces and Planes,"Oryszczyszyn, Henryk and Prażmowski, Krzysztof",,http://fm.mizar.org/1990-1/pdf1-5/analmetr.pdf,51N10,True
Projective Spaces – part II,"Leończuk, Wojciech and Prażmowski, Krzysztof",,http://fm.mizar.org/1990-1/pdf1-5/anproj_3.pdf,51N15,True
Projective Spaces – part III,"Leończuk, Wojciech and Prażmowski, Krzysztof",,http://fm.mizar.org/1990-1/pdf1-5/anproj_4.pdf,51N15,True
Projective Spaces – part IV,"Leończuk, Wojciech and Prażmowski, Krzysztof",,http://fm.mizar.org/1990-1/pdf1-5/anproj_5.pdf,51N15,True
Projective Spaces – part V,"Leończuk, Wojciech and Prażmowski, Krzysztof",,http://fm.mizar.org/1990-1/pdf1-5/anproj_6.pdf,51N15,True
Projective Spaces – part VI,"Leończuk, Wojciech and Prażmowski, Krzysztof",,http://fm.mizar.org/1990-1/pdf1-5/anproj_7.pdf,51N15,True
Some Elementary Notions of the Theory of Petri Nets,"Korczyński, Waldemar",,http://fm.mizar.org/1990-1/pdf1-5/net_1.pdf,93C65,True
Classes of Conjugation. Normal Subgroups,"Trybulec, Wojciech A.",,http://fm.mizar.org/1990-1/pdf1-5/group_3.pdf,20A05,True
Replacing of Variables in Formulas of ZF Theory,"Bancerek, Grzegorz",,http://fm.mizar.org/1990-1/pdf1-5/zf_lang1.pdf,03E30,True
The Reflection Theorem,"Bancerek, Grzegorz",,http://fm.mizar.org/1990-1/pdf1-5/zf_refle.pdf,,False
Binary Operations on Finite Sequences,"Trybulec, Wojciech A.",,http://fm.mizar.org/1990-1/pdf1-5/finsop_1.pdf,,False
Finite Join and Finite Meet and Dual Lattices,"Trybulec, Andrzej",,http://fm.mizar.org/1990-1/pdf1-5/lattice2.pdf,06D20,True
Consequences of the Reflection Theorem,"Bancerek, Grzegorz",,http://fm.mizar.org/1990-1/pdf1-5/zfrefle1.pdf,,False
"Construction of Rings and Left-, Right-, and Bi-Modules over a Ring","Muzalewski, Michał",,http://fm.mizar.org/1991-2/pdf2-1/vectsp_2.pdf,16D20,True
Desargues Theorem In Projective 3-Space,"Kusak, Eugeniusz",,http://fm.mizar.org/1991-2/pdf2-1/projdes1.pdf,51A05,True
The Limit of a Real Function at Infinity,"Kotowicz, Jarosław",,http://fm.mizar.org/1991-2/pdf2-1/limfunc1.pdf,26A03,True
One-Side Limits of a Real Function at a Point,"Kotowicz, Jarosław",,http://fm.mizar.org/1991-2/pdf2-1/limfunc2.pdf,26A03,True
Lattice of Subgroups of a Group. Frattini Subgroup,"Trybulec, Wojciech A.",,http://fm.mizar.org/1991-2/pdf2-1/group_4.pdf,20D25,True
Equalities and Inequalities in Real Numbers,"Kondracki, Andrzej",,http://fm.mizar.org/1991-2/pdf2-1/real_2.pdf,Exclude-Util,True
Countable Sets and Hessenberg's Theorem,"Bancerek, Grzegorz",,http://fm.mizar.org/1991-2/pdf2-1/card_4.pdf,51A30,True
The Limit of a Real Function at a Point,"Kotowicz, Jarosław",,http://fm.mizar.org/1991-2/pdf2-1/limfunc3.pdf,26A03,True
The Limit of a Composition of Real Functions,"Kotowicz, Jarosław",,http://fm.mizar.org/1991-2/pdf2-1/limfunc4.pdf,26A03,True
Locally Connected Spaces,"Padlewska, Beata",,http://fm.mizar.org/1991-2/pdf2-1/connsp_2.pdf,54D05,True
"Construction of Finite Sequences over Ring and Left-, Right-,  and Bi-Modules over a Ring","Muzalewski, Michał and Szczerba, Lesław W.",,http://fm.mizar.org/1991-2/pdf2-1/algseq_1.pdf,13C05,True
Relations of Tolerance,"Hryniewiecki, Krzysztof",,http://fm.mizar.org/1991-2/pdf2-1/toler_1.pdf,08A02,True
Real Normed Space,"Popiołek, Jan",,http://fm.mizar.org/1991-2/pdf2-1/normsp_1.pdf,46Bxx,True
Schemes of Existence of some Types of Functions,"Kotowicz, Jarosław",,http://fm.mizar.org/1991-2/pdf2-1/scheme1.pdf,14A15,True
Integer and Rational Exponents,"Raczkowski, Konrad",,http://fm.mizar.org/1991-2/pdf2-1/prepower.pdf,26A09,True
Homotheties and Shears in Affine Planes,"Oryszczyszyn, Henryk and Prażmowski, Krzysztof",,http://fm.mizar.org/1991-2/pdf2-1/homothet.pdf,51N10,True
Directed Geometrical Bundles and Their Analytical Representation,"Lewandowski, Grzegorz and Prażmowski, Krzysztof and Lewandowska, Bożena",,http://fm.mizar.org/1991-2/pdf2-1/afvect0.pdf,32L10,True
Definable Functions,"Bancerek, Grzegorz",,http://fm.mizar.org/1991-2/pdf2-1/zfmodel2.pdf,03E30,True
Propositional Calculus,"Bancerek, Grzegorz  and Darmochwał, Agata and Trybulec, Andrzej",,http://fm.mizar.org/1991-2/pdf2-1/lukasi_1.pdf,03B05,True
Complex Spaces,"Byliński, Czesław and Trybulec, Andrzej",,http://fm.mizar.org/1991-2/pdf2-1/complsp1.pdf,32C15,True
Several Properties of Fields. Field Theory,"Białas, Józef",,http://fm.mizar.org/1991-2/pdf2-1/realset3.pdf,12E30,True
Infimum and Supremum of the Set of Real Numbers. Measure Theory,"Białas, Józef",,http://fm.mizar.org/1991-2/pdf2-1/supinf_1.pdf,06B20,True
Series of  Positive Real Numbers. Measure Theory,"Białas, Józef",,http://fm.mizar.org/1991-2/pdf2-1/supinf_2.pdf,28A10,True
