package,authors,description,url,msc,verified
100,,,https://github.com/jrh13/hol-light/tree/master/100,,False
Arithmetic,,,https://github.com/jrh13/hol-light/tree/master/Arithmetic,,False
Boyer_Moore,,,https://github.com/jrh13/hol-light/tree/master/Boyer_Moore,,False
Complex,,,https://github.com/jrh13/hol-light/tree/master/Complex,,False
Examples,,,https://github.com/jrh13/hol-light/tree/master/Examples,,False
Formal_ineqs,,,https://github.com/jrh13/hol-light/tree/master/Formal_ineqs,,False
Functionspaces,,,https://github.com/jrh13/hol-light/tree/master/Functionspaces,,False
GL,,,https://github.com/jrh13/hol-light/tree/master/GL,,False
Geometric_Algebra,,,https://github.com/jrh13/hol-light/tree/master/Geometric_Algebra,,False
Help,,,https://github.com/jrh13/hol-light/tree/master/Help,,False
IEEE,,,https://github.com/jrh13/hol-light/tree/master/IEEE,,False
IsabelleLight,,,https://github.com/jrh13/hol-light/tree/master/IsabelleLight,,False
Jordan,,,https://github.com/jrh13/hol-light/tree/master/Jordan,,False
LP_arith,,,https://github.com/jrh13/hol-light/tree/master/LP_arith,,False
Library,,,https://github.com/jrh13/hol-light/tree/master/Library,,False
Logic,,,https://github.com/jrh13/hol-light/tree/master/Logic,,False
Minisat,,,https://github.com/jrh13/hol-light/tree/master/Minisat,,False
Mizarlight,,,https://github.com/jrh13/hol-light/tree/master/Mizarlight,,False
Model,,,https://github.com/jrh13/hol-light/tree/master/Model,,False
Multivariate,,,https://github.com/jrh13/hol-light/tree/master/Multivariate,,False
Ntrie,,,https://github.com/jrh13/hol-light/tree/master/Ntrie,,False
Permutation,,,https://github.com/jrh13/hol-light/tree/master/Permutation,,False
ProofTrace,,,https://github.com/jrh13/hol-light/tree/master/ProofTrace,,False
Proofrecording,,,https://github.com/jrh13/hol-light/tree/master/Proofrecording,,False
QBF,,,https://github.com/jrh13/hol-light/tree/master/QBF,,False
Quaternions,,,https://github.com/jrh13/hol-light/tree/master/Quaternions,,False
RichterHilbertAxiomGeometry,,,https://github.com/jrh13/hol-light/tree/master/RichterHilbertAxiomGeometry,,False
Rqe,,,https://github.com/jrh13/hol-light/tree/master/Rqe,,False
Tutorial,,,https://github.com/jrh13/hol-light/tree/master/Tutorial,,False
Unity,,,https://github.com/jrh13/hol-light/tree/master/Unity,,False
miz3,,,https://github.com/jrh13/hol-light/tree/master/miz3,,False
CHANGES,,,https://github.com/jrh13/hol-light/blob/master/CHANGES,,False
LICENSE,,,https://github.com/jrh13/hol-light/blob/master/LICENSE,,False
Makefile,,,https://github.com/jrh13/hol-light/blob/master/Makefile,,False
QUICK_REFERENCE,,,https://github.com/jrh13/hol-light/blob/master/QUICK_REFERENCE.txt,,False
README,,,https://github.com/jrh13/hol-light/blob/master/README,,False
